"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016042","GO:0016042","lipid catabolic process","89/3322","329/22841",2.13423323698855e-09,2.02185251810337e-07,1.79970621809873e-07,"Bdh2/Abhd3/Nudt7/Gm2a/Ces1e/Gpcpd1/Gcdh/Phyh/Dbi/Srd5a1/Aadac/Akr1d1/Hao1/Cyp27a1/Ivd/Bco2/Echdc1/Apoa2/Acacb/Daglb/Prdx6/Srd5a2/Rarres2/Cyp4f14/Nudt19/Sult2a8/Fmc1/Apoc1/Iah1/Apoc3/Hsd17b10/Obp2a/Pex7/Pla1a/Etfa/Plaat3/Idh1/Cyp1a2/Hsd11b1/Slc25a17/Cps1/Abhd5/Acot7/Ppt1/Apoc2l/Pafah2/Acsl5/Fabp1/Acat2/Apoa1/Apoh/Plpp6/Amacr/Pcca/Cyp4f15/Smpdl3a/Auh/Echs1/Pla2g12b/Acaa2/Lipc/Acads/Pla2g15/Hadh/Hexb/Pex13/Smpd3/Abhd12/Hint2/Napepld/Cyp7a1/Mtln/Lpin3/Apoe/Pafah1b3/Ces1g/Pex5/Asah1/Pld6/Pex2/Gla/Naaa/Adtrp/Galc/Thra/Gpihbp1/Il1b/Pnpla3/Spp1",89
"GO:0006694","GO:0006694","steroid biosynthetic process","55/3322","169/22841",2.5036796152526e-09,2.25433614270482e-07,2.00664625010158e-07,"Tm7sf2/Ces1e/Hsd3b5/Cyb5r3/Ebp/Dhcr7/Nsdhl/Pmvk/Slc27a5/Fdx1/Srd5a1/Akr1d1/Cyp2r1/Cyp27a1/Dhrs11/Erg28/Hsd17b12/Sc5d/Fdps/Srd5a2/Cyp8b1/Hsd17b10/Insig1/Akr1c20/Cyp7b1/Hsd11b1/Msmo1/Hsd3b3/Apoa1/Akr1c6/Cyp51/Stard4/Amacr/Mvk/Mvd/Scap/Sqle/Lss/Hmgcs1/Sod1/Tspo/Hsd17b2/Hint2/Cyp7a1/Apoe/Ces1g/Asah1/Pex2/Sdr42e1/Baat/G6pdx/Fdft1/Ddx20/Cyp1a1/Snai2",55
"GO:0006066","GO:0006066","alcohol metabolic process","92/3322","345/22841",2.52836644736809e-09,2.25433614270482e-07,2.00664625010158e-07,"Ttr/Tm7sf2/Ces1e/Rdh16/Cyb5r3/Pecr/Qdpr/Ebp/Dhcr7/Nsdhl/Pmvk/Sult1b1/Fdx1/Ugt1a5/Mtmr7/Akr1d1/Cyp2r1/Cat/Hao1/Cyp27a1/Got1/Apoa2/Adh4/Apon/Rdh11/Sc5d/Fdps/Tpi1/Sult2a8/Apoc1/Apoc3/Park7/Insig1/Adh5/Akr1c20/Idh1/Pcbd1/Cyp1a2/Cyp7b1/Tpk1/Msmo1/Dhfr/Apoa1/Akr1c6/Cyp51/Saa1/Akr1a1/Pts/Inpp1/Sptssa/Mvk/Aldh1a1/Mvd/Scap/Sqle/Pgp/Fdxr/Lss/Apof/Hmgcs1/Sod1/Lipc/Idh3b/Serpina12/Rdh14/Cbr4/Adcyap1r1/Pcbd2/Napepld/Cyp7a1/Apoe/Lrat/Ces1g/Asah1/Pex2/Rbp1/Bpnt1/Npc2/Naaa/Pon1/Pth1r/G6pdx/Rdh16f2/Fdft1/Coq2/Ippk/Spr/Coq3/Akr1b3/Thtpa/Idh3a/Cyp1a1",92
"GO:0042180","GO:0042180","cellular ketone metabolic process","68/3322","236/22841",1.0932599898335e-08,9.20616016438958e-07,8.19465492379582e-07,"Ido2/Ces1e/Rdh16/Glo1/Rgn/Kmo/Dbi/Srd5a1/Nqo2/Adh4/Acacb/Pdk2/Pdss2/Aadat/Fh1/Srd5a2/Cyp4f14/Apoc1/Apoc3/Hsd17b10/Park7/Obp2a/Insig1/Akr1c20/Tdo2/Pptc7/Kynu/Apoc2l/Elovl5/Acsl5/Fabp1/Pdk1/Apoa1/Akr1c6/Stard4/Akr1a1/Ndufa9/Cyp4f15/Scap/Coq8a/Cav1/Hagh/Fdxr/Coq7/Sirt5/Coq9/Cbr4/Fabp5/Mid1ip1/Coq5/Cyp7a1/Mtln/Afp/Nr1h3/Ces1g/Sox9/Nr1h4/Oxct1/Haghl/Il1b/Kdsr/Rdh16f2/Brca1/Coq2/Coq3/Akr1b3/Cyp2b10/Anxa1",68
"GO:1901658","GO:1901658","glycosyl compound catabolic process","18/3322","30/22841",1.20598448683646e-08,1.00162793749171e-06,8.91576418747014e-07,"Upp2/Ahcy/Ahcyl/Uox/Upb1/Upp1/Urad/Dera/Dpyd/Fuca1/Urah/Pnp/Pnp2/Nudt1/Fuca2/Pycrl/Gla/Abhd10",18
"GO:0006720","GO:0006720","isoprenoid metabolic process","34/3322","87/22841",1.69567227785874e-08,1.36082353854581e-06,1.21130624619119e-06,"Ttr/Rdh16/Pecr/Pmvk/Phyh/Bco2/Adh4/Pdss2/Rdh11/Fdps/Rdh5/Rarres2/Adh5/Cyp1a2/Cyp2c55/Idi1/Cyp2j6/Plpp6/Amacr/Aldh8a1/Mvk/Aldh1a1/Mvd/Lss/Hmgcs1/Rdh14/Lrat/Rbp1/Crppa/Rdh16f2/Fdft1/Coq2/Akr1b3/Cyp1a1",34
"GO:0046185","GO:0046185","aldehyde catabolic process","12/3322","15/22841",2.60506255111952e-08,1.97431178092971e-06,1.75738890784076e-06,"Hoga1/Glo1/Adh4/Park7/Agxt2/Adh5/Akr1a1/Agxt/Hagh/Esd/Aldh2/Haghl",12
"GO:1902686","GO:1902686","mitochondrial outer membrane permeabilization involved in programmed cell death","20/3322","38/22841",4.00971401032646e-08,2.79435586719647e-06,2.48733257482683e-06,"Mpv17l/Mul1/Ppif/Tmem14a/Bcl2l1/Atpif1/Rhot1/Acaa2/Bid/Bnip3/Bbc3/Spg7/Bnip3l/Bok/Bloc1s2/Vdac2/Sh3glb1/Tmem102/Slc25a5/Slc25a4",20
"GO:0000209","GO:0000209","protein polyubiquitination","70/3322","253/22841",4.07245038276537e-08,2.79591732414158e-06,2.48872247035493e-06,"Spsb4/Mul1/Rnf135/Chfr/Ube2w/Rnf114/Rnf5/Ttc36/Ube2b/Ube2r2/Birc3/Skp1/Peli1/Ube2q2/Btrc/Anapc13/Rnf14/Rnf19b/Asb2/Fbxo22/Ifi27/Tmem129/Aktip/Trim34b/Ube2g1/Rnf34/Hamp2/Fbxo4/Skp2/Ube2a/Ppia/Ube2e1/Cdc26/Rnf4/Ube2v2/Trim12a/Anapc10/Ube2n/Anapc11/Marchf7/Trim5/Ube2d2a/Trim12c/Trim30a/Nmi/Trim30d/Traf5/Nhlrc1/Prkn/Birc2/Rbx1/Rnf167/Trim34a/Cdc23/Ppil2/Gabarap/Ube2l3/Pnkp/Rnf8/Marchf1/Brca1/Rnf186/Trim21/Ube2e3/Ube2d3/Trim14/Ercc8/Hamp/Trim68/Cbfb",70
"GO:1902653","GO:1902653","secondary alcohol biosynthetic process","25/3322","57/22841",9.1053965849423e-08,5.63326729535767e-06,5.01432527293224e-06,"Tm7sf2/Ces1e/Cyb5r3/Ebp/Dhcr7/Nsdhl/Pmvk/Sc5d/Fdps/Insig1/Msmo1/Apoa1/Cyp51/Mvk/Mvd/Scap/Lss/Hmgcs1/Sod1/Cyp7a1/Apoe/Ces1g/Pex2/G6pdx/Fdft1",25
"GO:1902916","GO:1902916","positive regulation of protein polyubiquitination","13/3322","19/22841",1.45795025539102e-07,8.49956961388056e-06,7.56569935160909e-06,"Spsb4/Birc3/Hamp2/Fbxo4/Skp2/Ube2v2/Ube2n/Marchf7/Nmi/Prkn/Birc2/Gabarap/Hamp",13
"GO:0009164","GO:0009164","nucleoside catabolic process","14/3322","22/22841",1.85626602911422e-07,1.06174914476599e-05,9.45091949480499e-06,"Upp2/Ahcy/Ahcyl/Uox/Upb1/Upp1/Urad/Dera/Dpyd/Urah/Pnp/Pnp2/Nudt1/Pycrl",14
"GO:0009308","GO:0009308","amine metabolic process","41/3322","125/22841",2.01329846255349e-07,1.12740087023012e-05,1.00353034569821e-05,"Haao/Ido2/Nnmt/Paox/Kmo/Hnmt/Inmt/Abat/Cyp2d22/Fh1/Park7/Maob/Tdo2/Azin2/Dmgdh/Acmsd/Kynu/Sat2/Sult1a1/Vhl/Pebp1/Azin1/Agmat/Ndufs4/Sms/Oaz1/Ly6e/Sult1d1/Napepld/Hprt/Oaz2/Nr1h4/Prkn/Naaa/Aldh2/Sat1/Amd1/Amd2/Spr/Akr1b3/Cyp1a1",41
"GO:0072593","GO:0072593","reactive oxygen species metabolic process","66/3322","243/22841",2.07691968733531e-07,1.12740087023012e-05,1.00353034569821e-05,"Gls2/Mpv17l/ND2/Cat/Dcxr/Nqo2/Bco2/Prdx6/Acp5/Prdx5/Gpx1/Park7/COX2/Il18/Ndufs3/Cyp1a2/Sesn1/Prdx2/Atg5/Dhfr/Birc3/Romo1/Tgfbr2/Atpif1/Cryab/Vdac1/Ndufs4/Hbb-bt/Prdx4/Hbb-b1/Ndufc2/Cxcl1/Sod1/Coq7/Sirt5/Tspo/Bnip3/Cycs/Gstp1/Hba-a1/Atp5g1/Cyb5r4/Ccs/Crp/Tusc2/Prdx1/Rfk/Fancc/Trim30a/Immp2l/Ngfr/Prkn/Aldh2/Rab27a/Birc2/Coa8/Pid1/Parl/G6pdx/Prdx3/Ccn1/Brca1/Cd36/Tlr6/Fpr2/Cyp1a1",66
"GO:0120254","GO:0120254","olefinic compound metabolic process","49/3322","162/22841",2.35843850347023e-07,1.26541704836637e-05,1.12638232019487e-05,"Cyp2f2/Cyp4a12a/Ttr/Cyp4a12b/Rdh16/Cyp2d9/Srd5a1/Bco2/Adh4/Daglb/Cyp2j5/Cyp2d22/Cyp2u1/Rdh11/Srd5a2/Cyp2d12/Cyp4f14/Gpx1/Akr1c20/Cyp1a2/Cyp2c55/Gstm7/Cyp2c50/Cyp2d10/Cyp2j6/Akr1c6/Aldh8a1/Aldh1a1/Cyp4f15/Cyp2c54/Cyp2d34/Cyp2c70/Cyp2c29/Cyp2d11/Rdh14/Gstp1/Cyp2c37/Afp/Lrat/Rbp1/Cyp2c67/Cyp2c69/Cyp2a12/Rdh16f2/Cyp2g1/Cyp2b10/Sco1/Cyp2a5/Cyp1a1",49
"GO:0090199","GO:0090199","regulation of release of cytochrome c from mitochondria","23/3322","53/22841",3.74368514859863e-07,1.89149692132946e-05,1.68367313656712e-05,"Ppif/Tnfsf10/Gpx1/Higd1a/Bcl2l1/Bmf/Triap1/Bak1/Bid/Bnip3/Bbc3/Psmd10/Fam162a/Bik/Fas/Pam16l/Mff/Cideb/Prkn/Fxn/Pycard/Parl/Casp1",23
"GO:0006596","GO:0006596","polyamine biosynthetic process","11/3322","15/22841",4.68942367081703e-07,2.23873824536722e-05,1.99276213512465e-05,"Nnmt/Paox/Azin2/Azin1/Agmat/Sms/Oaz1/Oaz2/Sat1/Amd1/Amd2",11
"GO:0009074","GO:0009074","aromatic amino acid family catabolic process","11/3322","15/22841",4.68942367081703e-07,2.23873824536722e-05,1.99276213512465e-05,"Ido2/Qdpr/Hpd/Kmo/Gstz1/Pah/Hgd/Tdo2/Acmsd/Kynu/Fah",11
"GO:0044106","GO:0044106","cellular amine metabolic process","39/3322","120/22841",5.16145333022113e-07,2.44483527665084e-05,2.17621473881938e-05,"Haao/Ido2/Nnmt/Paox/Kmo/Hnmt/Abat/Cyp2d22/Fh1/Park7/Maob/Tdo2/Azin2/Dmgdh/Acmsd/Kynu/Sat2/Sult1a1/Vhl/Pebp1/Azin1/Agmat/Ndufs4/Sms/Oaz1/Ly6e/Sult1d1/Napepld/Hprt/Oaz2/Nr1h4/Prkn/Naaa/Aldh2/Sat1/Amd1/Amd2/Spr/Akr1b3",39
"GO:0009410","GO:0009410","response to xenobiotic stimulus","79/3322","321/22841",1.15947367788889e-06,4.98573681492223e-05,4.43794068423766e-05,"Cyp2f2/Cyp2d9/Prnp/Sult1b1/Tpmt/Ugt1a5/Mgst1/Srd5a1/Cyp2r1/Gstt1/Abat/Cyp2j5/Cyp2d22/Cyp2u1/Cyp2d12/Dpyd/Sult2a8/Gpx1/Bdnf/Akr1c13/Akr1c12/Akr1c20/Cyp1a2/Cyp2c55/Gstm7/Cyp2c50/Gsta4/Atg5/Cyp2d10/Ube2b/Cyp2j6/Ugt2b1/Gsta3/Sult1a1/Akr1c6/Tgfbr2/Pnp/Aldh1a1/Rap1a/Cyp2c54/Blm/Rnf149/Ei24/Pnp2/Sod1/Cyp2d34/Cyp2c70/Cryz/Pde4b/Blmh/Cyp2c29/Hadh/Ppp1r14a/Alad/Aip/Cyp2d11/Gstp1/Cyp2c37/Gsto1/Ggh/Rap1b/Nr1h4/Gsta2/Cyp2c67/Gstm5/Cyp2c69/Il1b/Cyp2a12/Cyp3a11/Gas6/Cyp3a41a/Gsta5/Slc18a2/Cyp2g1/Cyp2b10/Bloc1s3/Casp1/Cyp2a5/Cyp1a1",79
"GO:0062125","GO:0062125","regulation of mitochondrial gene expression","16/3322","31/22841",1.30810232555905e-06,5.45339763338678e-05,4.85421836790438e-05,"Taco1/Sirt3/Rmnd1/Uqcc2/Nsun4/Rpusd3/Mrps27/Mtg2/Malsu1/Coa3/Mtres1/Rpusd4/Trmt10c/Cdk5rap1/Ngrn/Tsfm",16
"GO:0000422","GO:0000422","autophagy of mitochondrion","28/3322","78/22841",2.26776748674499e-06,8.92823004684083e-05,7.94726172559232e-05,"Wdr45b/Mul1/Fbxo7/Atg3/Atg4d/Atg5/Gabarapl1/Atpif1/Vdac1/Slc25a46/Tomm7/Tspo/Atg14/Bnip3/Retreg1/Fis1/Gabarapl2/Bnip3l/Cisd2/Fundc2/Atg12/Map1lc3b/Prkn/Parl/Gabarap/Atg4b/Slc25a5/Slc25a4",28
"GO:0061726","GO:0061726","mitochondrion disassembly","28/3322","78/22841",2.26776748674499e-06,8.92823004684083e-05,7.94726172559232e-05,"Wdr45b/Mul1/Fbxo7/Atg3/Atg4d/Atg5/Gabarapl1/Atpif1/Vdac1/Slc25a46/Tomm7/Tspo/Atg14/Bnip3/Retreg1/Fis1/Gabarapl2/Bnip3l/Cisd2/Fundc2/Atg12/Map1lc3b/Prkn/Parl/Gabarap/Atg4b/Slc25a5/Slc25a4",28
"GO:0097428","GO:0097428","protein maturation by iron-sulfur cluster transfer","10/3322","14/22841",2.38265725645839e-06,9.32003286832722e-05,8.29601613165511e-05,"Ciao1/Isca1/Nfu1/Hscb/Ciao2a/AK157302/Glrx5/Isca2/Ciao2b/Yae1d1",10
"GO:0070129","GO:0070129","regulation of mitochondrial translation","14/3322","26/22841",3.14822550554883e-06,0.000120808172405966,0.000107534658007654,"Taco1/Rmnd1/Uqcc2/Nsun4/Rpusd3/Mrps27/Mtg2/Malsu1/Coa3/Rpusd4/Trmt10c/Cdk5rap1/Ngrn/Tsfm",14
"GO:0019882","GO:0019882","antigen processing and presentation","38/3322","124/22841",3.59602944754827e-06,0.000133759058530584,0.000119062595915918,"H2-Q10/Rab5b/H2-Bl/Mr1/B2m/Psmb9/Atg5/H2-Q7/H2-T22/Rab32/H2-K1/Ighm/H2-T10/Psmb8/Tap1/Rab4a/H2-Q6/Psme2/Azgp1/Gm11127/Pdia3/H2-Q1/Rab27a/H2-Q4/Ccl21a/Fcgr3/Pycard/H2-T24/Ctss/Marchf1/H2-T23/Psme1/Ifi30/H2-Q2/Fcgr4/Washc1/Calr/Fgl2",38
"GO:1990542","GO:1990542","mitochondrial transmembrane transport","28/3322","80/22841",4.01651001946456e-06,0.000148488416146424,0.000132173599934498,"Sfxn1/Slc25a1/Tst/Slc25a15/Psen2/Smdt1/Romo1/Slc25a38/Vdac1/Maip1/Dnajc19/Dnajc15/Slc39a8/Tomm7/Grpel1/Mrpl18/Micu2/Slc25a21/Pam16l/Stoml2/Timm21/Slc25a12/Mpc2/Chchd4/Dnlz/Slc25a5/Timm50/Slc25a4",28
"GO:0031647","GO:0031647","regulation of protein stability","75/3322","312/22841",5.36507930376085e-06,0.00019134397540413,0.000170320505203603,"Lamp1/Prnp/Mul1/Prkra/Adgrv1/Apoa2/Rab21/Hdac3/Tert/Chfr/Pfn2/Fbxo7/Golga7/Park7/Usp3/Afm/Rnf5/Casp3/Isoc2b/Ube2b/Bag4/Clu/Lamp2/Ctsh/Apoa1/Isoc2a/Cd81/Btrc/Tmem183a/Cryab/Zswim7/Rnf149/Fbxl3/Tada3/Cdc37l1/Lss/Nlk/Pdcd10/Tomm7/Sox4/Bag2/Fbxo4/Ccnh/Cmtm6/Sumo1/Chek2/Dpm3/Serf2/Usp28/Rnf139/Bag1/Marchf7/Ppib/Pex2/Commd1/Pim1/Prkn/Rtn4/Atp1b1/Tardbp/Coa8/Hps4/Efna1/Pycard/Gpihbp1/Pdcl3/Insc/Phb/Apbb1/Trim21/Ifi30/Dnlz/Calr/Irgm1/Sav1",75
"GO:0009264","GO:0009264","deoxyribonucleotide catabolic process","14/3322","27/22841",5.66197030242124e-06,0.000200751613705146,0.000178694501326646,"Upp2/Uox/Upb1/Upp1/Urad/Dera/Nudt16/Dpyd/Urah/Pnp/Nt5m/Dut/Nt5c3/Nt5c",14
"GO:0051881","GO:0051881","regulation of mitochondrial membrane potential","29/3322","87/22841",8.19707565453436e-06,0.000279207133109224,0.000248529904676509,"Mul1/Got1/Bco2/Park7/Bcl2l1/Atpif1/Tmem135/Bak1/Ndufs4/Ndufc2/Ppa2/Arl6ip5/Sod1/Tspo/Bid/Bnip3/Bnip3l/Atp5g1/Bok/Mtln/Tusc2/Stoml2/Ngfr/Prkn/Mtch2/Pid1/Clic1/Prdx3/Casp1",29
"GO:1901361","GO:1901361","organic cyclic compound catabolic process","104/3322","475/22841",8.98455146276787e-06,0.000304320310160679,0.000270883830341728,"Cyp2f2/Upp2/Ido2/Nudt7/Ahcy/Ahcyl/Qdpr/Hpd/Rgn/Kmo/Hnmt/Uox/Srd5a1/Akr1d1/Fastkd1/Cyp27a1/Dnase2b/Rida/Grsf1/Upb1/Upp1/Nmnat1/Urad/Dera/Gstz1/Nudt16/Srd5a2/Cnot8/Qprt/Dpyd/Nudt19/Pah/Enpp5/Lsm6/Hgd/Casp3/Rnaseh2b/Tdo2/Cyp1a2/Hsd11b1/Acmsd/Kynu/Ugt2b1/Acot7/Gsta3/Aldh1l1/Galt/Fah/Pde9a/Aldh6a1/Urah/Pnp/Nt5m/Smpdl3a/Fhit/Enpp3/Cnp/Dut/Slirp/Pnp2/Zc3h12d/Setmar/Nudt1/Aasdhppt/Rbm7/Pkp3/Blvra/Polr2d/Polr2g/Myd88/Rnaseh2c/Ago4/Nt5c3/Endog/Pnrc2/Igfbp3/Cyp7a1/Lsm1/Hprt/Apoe/Pycrl/Pnldc1/Myef2/Mtpap/Exosc8/Lsm3/Hint1/Nt5c/Supv3l1/Pam16l/Tent2/Nudt13/Carhsp1/Traf5/Ttc5/Tardbp/Edc3/Dnase1l1/Phax/Zcchc17/Spp1/Cnot7/Cyp1a1/Fastkd5",104
"GO:0006766","GO:0006766","vitamin metabolic process","28/3322","84/22841",1.16614730316218e-05,0.000386357983555862,0.000343907806920476,"Nnmt/Rdh16/Rgn/Ugt1a5/Cyp2r1/Cyp27a1/Cyp4f14/Mmaa/Tpk1/Pltp/Dhfr/Clybl/Aldh1l1/Akr1a1/Cyp4f15/Shmt1/Mmab/Gc/Lrat/Ttpa/Rfk/Gulo/Gsto1/Rbp1/Rdh16f2/Cd320/Thtpa/Snai2",28
"GO:0030449","GO:0030449","regulation of complement activation","13/3322","25/22841",1.18141498846126e-05,0.00038928908016525,0.000346516856169386,"C6/Cd59a/Cd59b/Susd4/Cfhr2/Cfhr4/Cfh/Cfi/Cr1l/Phb/Il1b/Cd55/C4bp",13
"GO:0035634","GO:0035634","response to stilbenoid","12/3322","22/22841",1.36235328377586e-05,0.000436010640158784,0.000388104994417231,"Mup3/Hsd3b5/Mup1/Slco1a1/Idi1/Saa2/Ifit3/Hba-a1/Gsta2/Saa3/Cd36/Cyp2a5",12
"GO:0090207","GO:0090207","regulation of triglyceride metabolic process","20/3322","51/22841",1.37354498219244e-05,0.000436010640158784,0.000388104994417231,"Rgn/Aadac/Thrsp/Daglb/Apoc3/Abhd5/Apoc2l/Acsl5/Apoa1/Apoh/Cnep1r1/Atg14/Serpina12/Ccnc/Nr1h3/Apoe/Ces1g/Gpam/Nr1h4/Cd36",20
"GO:0001913","GO:0001913","T cell mediated cytotoxicity","24/3322","68/22841",1.63585119000141e-05,0.000511245657988585,0.000455073741244559,"H2-Q10/H2-Bl/Mr1/B2m/H2-Q7/Ctsh/H2-T22/Pnp/Stx7/H2-K1/Ctsc/H2-T10/Serpinb9/Raet1e/H2-Q6/Hprt/Azgp1/Gm11127/H2-Q1/Rab27a/H2-Q4/H2-T24/H2-T23/H2-Q2",24
"GO:0006914","GO:0006914","autophagy","100/3322","461/22841",1.97801160840387e-05,0.000608765704657497,0.000541879001671743,"1600014C10Rik/Retreg3/Wdr45b/Mul1/Sesn3/Fbxo7/Svip/Park7/Rnf5/Atg3/Sesn1/Atg4d/Atg5/Bmf/Rab12/Clu/Epm2a/Gabarapl1/Lamp2/Qsox1/Snapin/Atg16l2/Atpif1/Atg101/Klhl22/Emc6/Atg4a/Vdac1/Snx7/Syt11/Iigp1/Slc25a46/Ei24/Tmem59/Tomm7/Tspo/Plk2/Bid/Atg14/Eva1a/Pik3c2b/Bnip3/Retreg1/Fis1/Trim34b/Gabarapl2/Vamp8/Bnip3l/Cisd2/Mcl1/Endog/Dram2/Fundc2/Ctsd/Ift20/Bok/Ufc1/Trim12a/Rab23/Chmp2b/Trim5/Tmem208/Wdr24/Atg12/Xpa/Vti1b/Trim12c/Trim30a/Trim30d/Ercc4/Map1lc3b/Nhlrc1/Prkn/Nprl2/Lix1l/Atg10/Chmp1b/Sh3glb1/Rraga/Trim34a/Pycard/Parl/Chmp5/Trappc4/Vmp1/Scoc/Gabarap/Chmp2a/Atg4b/Trim21/Trim14/Rab33b/Slc25a5/Washc1/Tmem41b/Trim68/Ubxn2b/Casp1/Irgm1/Slc25a4",100
"GO:0061919","GO:0061919","process utilizing autophagic mechanism","100/3322","461/22841",1.97801160840387e-05,0.000608765704657497,0.000541879001671743,"1600014C10Rik/Retreg3/Wdr45b/Mul1/Sesn3/Fbxo7/Svip/Park7/Rnf5/Atg3/Sesn1/Atg4d/Atg5/Bmf/Rab12/Clu/Epm2a/Gabarapl1/Lamp2/Qsox1/Snapin/Atg16l2/Atpif1/Atg101/Klhl22/Emc6/Atg4a/Vdac1/Snx7/Syt11/Iigp1/Slc25a46/Ei24/Tmem59/Tomm7/Tspo/Plk2/Bid/Atg14/Eva1a/Pik3c2b/Bnip3/Retreg1/Fis1/Trim34b/Gabarapl2/Vamp8/Bnip3l/Cisd2/Mcl1/Endog/Dram2/Fundc2/Ctsd/Ift20/Bok/Ufc1/Trim12a/Rab23/Chmp2b/Trim5/Tmem208/Wdr24/Atg12/Xpa/Vti1b/Trim12c/Trim30a/Trim30d/Ercc4/Map1lc3b/Nhlrc1/Prkn/Nprl2/Lix1l/Atg10/Chmp1b/Sh3glb1/Rraga/Trim34a/Pycard/Parl/Chmp5/Trappc4/Vmp1/Scoc/Gabarap/Chmp2a/Atg4b/Trim21/Trim14/Rab33b/Slc25a5/Washc1/Tmem41b/Trim68/Ubxn2b/Casp1/Irgm1/Slc25a4",100
"GO:0019627","GO:0019627","urea metabolic process","8/3322","11/22841",2.16877863753031e-05,0.000654194272604293,0.000582316212339246,"Otc/Ass1/Asl/Nags/Fh1/Arg1/Cps1/Nr1h4",8
"GO:0071941","GO:0071941","nitrogen cycle metabolic process","8/3322","11/22841",2.16877863753031e-05,0.000654194272604293,0.000582316212339246,"Otc/Ass1/Asl/Nags/Fh1/Arg1/Cps1/Nr1h4",8
"GO:0090150","GO:0090150","establishment of protein localization to membrane","62/3322","255/22841",2.32503028953807e-05,0.000697854388389571,0.000621179275375805,"Snap47/Prnp/Arl6ip1/Emc9/Golga7/Lypla1/Pex3/Romo1/Csk/Vamp5/Ank3/Emc6/Rilpl2/Emc3/Maip1/Cib1/Emc2/Rtp4/Bid/Fis1/Lyplal1/Bbc3/Itgb1bp1/Snap23/Rab11a/Atad1/Pkdcc/Hras/Vamp3/Timm9/Arpc2/Timm22/Folr2/Timm10/Vamp4/Yif1b/Emc7/Sys1/Pex16/Pex5/Sec61b/Arl6/Timm13/Mff/Srp14/Commd1/Zfand2b/Zdhhc24/Tomm22/Mtch2/Reep1/Cdk5/Sh3glb1/Emc4/Stom/Stx4a/Zdhhc20/Sec61g/Srp9/Bbs2/Washc1/Trmt10b",62
"GO:0006979","GO:0006979","response to oxidative stress","90/3322","408/22841",2.6010996067401e-05,0.000765556646391516,0.000681442906681477,"Prnp/1600014C10Rik/Mgst1/Cat/COX1/Msra/Prkra/Ndufs2/Ppif/Pdk2/Sesn3/Prdx6/Bmp4/Fbxo7/Prdx5/Gpx1/Park7/Casp3/ND1/Idh1/Sesn1/Ndufs8/Prdx2/Dhfr/Fabp1/Pdk1/Rrm2b/Chchd2/Romo1/ND3/Cst3/Aldh1a1/Ambp/Cryab/Prdx4/Gskip/Ndufa6/Zfp277/Ndufa12/Pdcd10/Arl6ip5/Vrk2/Sod1/Coq7/Sigmar1/Scly/Bnip3/Meak7/Atox1/Fut8/Selenok/Ppia/Gstp1/Smpd3/Hba-a1/Mcl1/Endog/Ccs/Txn1/Gpx7/Msrb2/Apoe/Prdx1/Myef2/Fancc/Xpa/Casp6/Mapk1/Ndufb4/Cfl1/Ngfr/Prkn/Aldh2/Lias/Rnf7/Fxn/Coa8/Psmb5/Chchd4/Ezh2/Stx4a/Pnkp/G6pdx/Msrb3/Prdx3/Akr1b3/Ercc8/Cd36/Tlr6/Anxa1",90
"GO:0002486","GO:0002486","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent","14/3322","30/22841",2.66739472801925e-05,0.000773799724209602,0.000688780295671351,"H2-Q10/H2-Bl/H2-Q7/H2-T22/H2-K1/H2-T10/H2-Q6/Azgp1/Gm11127/H2-Q1/H2-Q4/H2-T24/H2-T23/H2-Q2",14
"GO:0006744","GO:0006744","ubiquinone biosynthetic process","10/3322","17/22841",3.03747787028854e-05,0.000856568759421367,0.000762455277403639,"Pdss2/Pptc7/Ndufa9/Coq8a/Fdxr/Coq7/Coq9/Coq5/Coq2/Coq3",10
"GO:0045834","GO:0045834","positive regulation of lipid metabolic process","48/3322","185/22841",3.28381400678058e-05,0.000917500660051182,0.000816692428462965,"Ces1e/Rdh16/Mup1/Rgn/Dbi/Aadac/Scd1/Apoa2/Daglb/Fdps/Apoc3/Obp2a/Erbb4/Capn2/Tnfaip8l3/Abhd5/Sirt3/Apoc2l/Fgfr3/Elovl5/Acsl5/Fabp1/Apoa1/Apoh/Stard4/Cd81/Scap/Cnep1r1/Lyn/Atg14/Cdc42/Smpd3/Mid1ip1/Cyp7a1/Mtln/Nr1h3/Apoe/Ces1g/Gpam/Stoml2/Nr1h4/Ccl21a/Sh3glb1/Il1b/Rdh16f2/Ccn1/Cd36/Anxa1",48
"GO:0090559","GO:0090559","regulation of membrane permeability","27/3322","84/22841",3.4690067353815e-05,0.000963219464053585,0.00085738798618067,"Mpv17l/Mul1/Ppif/Tmem14a/Bcl2l1/Atpif1/Bak1/Cnp/Rhot1/Acaa2/Bid/Bnip3/Alkbh7/Bbc3/Spg7/Bnip3l/Them4/Bok/Laptm4b/Bloc1s2/Mtch2/F11r/Vdac2/Sh3glb1/Tmem102/Slc25a5/Slc25a4",27
